,Prices_DE_Intraday_Continuous_HourlyProducts_ID1,Prices_DE_Intraday_Continuous_HourlyProducts_ID3,Prices_DE_Intraday_Continuous_HourlyProducts_VolumeSell,Prices_DE_Intraday_Continuous_HourlyProducts_VolumeBuy,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_ID1,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_ID3,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_VolumeSell,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_VolumeBuy,Prices_DE_Intraday_Auction_VolumeCleared,Prices_DE_Intraday_Auction_Price,Weekday,Week,DayOfYear,Hour,QuarterHour
2020-01-01 13:30:00,19.87,27.85,6466.5,6066.6,22.16,23.82,904.2,916.3,832.2,37.26,2,1,1,14,3
2020-01-01 13:45:00,19.87,27.85,6466.5,6066.6,21.62,25.09,1103.5,1084.5,1478.8,40.14,2,1,1,14,4
2020-01-01 14:00:00,30.13,28.86,5879.1,4982.0,18.86,18.78,845.4,912.6,1460.1,27.95,2,1,1,15,1
2020-01-01 14:15:00,30.13,28.86,5879.1,4982.0,37.99,33.83,797.8,845.6,895.3,36.79,2,1,1,15,2
2020-01-01 14:30:00,30.13,28.86,5879.1,4982.0,34.22,29.88,919.7,958.6,732.0,28.14,2,1,1,15,3
2020-01-01 14:45:00,30.13,28.86,5879.1,4982.0,42.38,40.3,1072.0,1162.0,1405.2,42.23,2,1,1,15,4
2020-01-01 15:00:00,39.38,33.94,6013.6,5415.4,27.26,23.58,1160.2,1206.6,1617.8,21.89,2,1,1,16,1
2020-01-01 15:15:00,39.38,33.94,6013.6,5415.4,48.78,44.06,847.7,929.1,757.6,35.93,2,1,1,16,2
2020-01-01 15:30:00,39.38,33.94,6013.6,5415.4,47.62,42.38,1216.7,1290.7,936.8,36.76,2,1,1,16,3
2020-01-01 15:45:00,39.38,33.94,6013.6,5415.4,51.1,46.24,1309.8,1357.0,1565.0,40.49,2,1,1,16,4
2020-01-01 16:00:00,48.8,43.57,5702.0,5164.4,33.45,27.52,779.5,800.0,1335.5,24.92,2,1,1,17,1
2020-01-01 16:15:00,48.8,43.57,5702.0,5164.4,56.24,48.65,803.5,795.8,877.3,36.77,2,1,1,17,2
2020-01-01 16:30:00,48.8,43.57,5702.0,5164.4,50.01,47.98,1045.0,1076.8,810.5,36.79,2,1,1,17,3
2020-01-01 16:45:00,48.8,43.57,5702.0,5164.4,47.42,49.69,1244.4,1309.5,1328.4,42.08,2,1,1,17,4
2020-01-01 17:00:00,42.31,44.11,5706.6,5988.5,39.97,40.98,529.6,433.7,972.1,38.57,2,1,1,18,1
2020-01-01 17:15:00,42.31,44.11,5706.6,5988.5,38.43,42.2,734.0,645.5,694.2,43.03,2,1,1,18,2
2020-01-01 17:30:00,42.31,44.11,5706.6,5988.5,36.16,40.67,795.1,744.4,714.2,38.92,2,1,1,18,3
2020-01-01 17:45:00,42.31,44.11,5706.6,5988.5,35.91,38.86,1027.1,993.6,1005.3,39.0,2,1,1,18,4
2020-01-01 18:00:00,41.73,43.44,5969.1,6160.8,41.74,42.09,642.1,590.2,851.3,42.78,2,1,1,19,1
2020-01-01 18:15:00,41.73,43.44,5969.1,6160.8,39.7,41.46,773.4,741.3,647.5,41.58,2,1,1,19,2
2020-01-01 18:30:00,41.73,43.44,5969.1,6160.8,38.55,43.09,823.1,779.1,760.9,44.95,2,1,1,19,3
2020-01-01 18:45:00,41.73,43.44,5969.1,6160.8,29.8,36.03,786.8,790.8,833.8,39.08,2,1,1,19,4
2020-01-01 19:00:00,32.59,39.1,5411.6,6367.6,36.29,40.42,1028.8,969.6,915.0,44.59,2,1,1,20,1
2020-01-01 19:15:00,32.59,39.1,5411.6,6367.6,23.86,31.28,785.2,725.1,742.3,39.83,2,1,1,20,2
2020-01-01 19:30:00,32.59,39.1,5411.6,6367.6,24.41,31.22,871.7,757.2,598.9,39.3,2,1,1,20,3
2020-01-01 19:45:00,32.59,39.1,5411.6,6367.6,22.14,29.31,1035.0,919.2,976.8,36.82,2,1,1,20,4
2020-01-01 20:00:00,38.24,39.49,4746.5,5389.2,39.75,40.99,1006.1,951.2,1090.2,47.97,2,1,1,21,1
2020-01-01 20:15:00,38.24,39.49,4746.5,5389.2,36.6,37.84,975.4,877.0,746.8,41.53,2,1,1,21,2
2020-01-01 20:30:00,38.24,39.49,4746.5,5389.2,24.45,33.08,1027.7,941.7,724.7,39.49,2,1,1,21,3
2020-01-01 20:45:00,38.24,39.49,4746.5,5389.2,18.76,30.32,1033.2,902.7,1289.8,36.97,2,1,1,21,4
2020-01-01 21:00:00,34.37,38.38,4899.9,5800.4,32.8,37.1,679.7,605.7,897.8,39.98,2,1,1,22,1
2020-01-01 21:15:00,34.37,38.38,4899.9,5800.4,30.64,35.28,692.5,628.2,573.0,38.96,2,1,1,22,2
2020-01-01 21:30:00,34.37,38.38,4899.9,5800.4,26.43,31.93,839.8,804.4,623.0,39.71,2,1,1,22,3
2020-01-01 21:45:00,34.37,38.38,4899.9,5800.4,28.66,31.51,912.2,861.7,662.3,39.17,2,1,1,22,4
2020-01-01 22:00:00,43.7,40.0,4422.3,5082.7,44.75,43.05,634.0,585.4,1040.1,47.06,2,1,1,23,1
2020-01-01 22:15:00,43.7,40.0,4422.3,5082.7,43.82,42.15,738.7,699.2,934.6,40.72,2,1,1,23,2
2020-01-01 22:30:00,43.7,40.0,4422.3,5082.7,46.08,42.43,931.3,857.6,706.5,41.18,2,1,1,23,3
2020-01-01 22:45:00,43.7,40.0,4422.3,5082.7,43.93,40.46,1244.1,1174.6,1170.3,33.02,2,1,1,23,4
2020-01-01 23:00:00,44.08,38.99,4219.4,5397.7,48.0,44.98,1081.3,990.0,1039.8,43.95,2,1,1,24,1
2020-01-01 23:15:00,44.08,38.99,4219.4,5397.7,44.65,42.36,978.6,877.8,590.3,37.67,2,1,1,24,2
2020-01-01 23:30:00,44.08,38.99,4219.4,5397.7,48.42,44.3,1030.4,956.3,572.9,32.63,2,1,1,24,3
2020-01-01 23:45:00,44.08,38.99,4219.4,5397.7,41.07,35.32,1257.2,1160.4,1214.8,20.04,2,1,1,24,4
2020-01-02 00:00:00,31.72,33.67,3014.4,3319.1,36.95,40.0,719.5,715.0,896.9,41.72,3,1,2,1,1
2020-01-02 00:15:00,31.72,33.67,3014.4,3319.1,31.78,35.3,598.4,585.0,455.4,32.23,3,1,2,1,2
2020-01-02 00:30:00,31.72,33.67,3014.4,3319.1,27.21,30.77,836.2,814.0,625.3,30.55,3,1,2,1,3
2020-01-02 00:45:00,31.72,33.67,3014.4,3319.1,25.76,27.38,1079.1,1084.9,962.6,23.6,3,1,2,1,4
2020-01-02 01:00:00,30.23,31.84,2712.9,3055.4,32.23,38.57,575.7,590.5,509.0,33.72,3,1,2,2,1
2020-01-02 01:15:00,30.23,31.84,2712.9,3055.4,29.07,29.71,625.2,572.0,365.9,27.38,3,1,2,2,2
2020-01-02 01:30:00,30.23,31.84,2712.9,3055.4,32.89,31.51,617.0,609.5,419.4,28.01,3,1,2,2,3
2020-01-02 01:45:00,30.23,31.84,2712.9,3055.4,38.98,34.51,895.6,855.5,556.1,26.12,3,1,2,2,4
2020-01-02 02:00:00,35.92,31.89,3467.2,4013.6,38.93,33.89,376.2,306.4,458.4,27.77,3,1,2,3,1
2020-01-02 02:15:00,35.92,31.89,3467.2,4013.6,40.75,36.97,395.1,354.9,440.2,26.54,3,1,2,3,2
2020-01-02 02:30:00,35.92,31.89,3467.2,4013.6,36.44,33.28,384.9,393.1,339.5,28.07,3,1,2,3,3
2020-01-02 02:45:00,35.92,31.89,3467.2,4013.6,40.0,36.26,494.4,478.8,416.6,25.62,3,1,2,3,4
2020-01-02 03:00:00,31.88,30.14,3843.1,5302.4,30.47,28.79,332.6,336.8,395.8,25.52,3,1,2,4,1
2020-01-02 03:15:00,31.88,30.14,3843.1,5302.4,30.14,30.39,376.8,356.7,338.6,24.91,3,1,2,4,2
2020-01-02 03:30:00,31.88,30.14,3843.1,5302.4,36.67,33.79,604.9,579.1,309.7,26.09,3,1,2,4,3
2020-01-02 03:45:00,31.88,30.14,3843.1,5302.4,29.89,29.94,625.0,597.9,317.6,27.18,3,1,2,4,4
2020-01-02 04:00:00,33.24,31.53,3953.8,5383.5,31.62,28.69,408.0,403.8,702.2,24.23,3,1,2,5,1
2020-01-02 04:15:00,33.24,31.53,3953.8,5383.5,36.43,32.48,461.1,453.7,481.2,26.22,3,1,2,5,2
2020-01-02 04:30:00,33.24,31.53,3953.8,5383.5,31.06,32.82,743.9,779.0,324.0,30.53,3,1,2,5,3
2020-01-02 04:45:00,33.24,31.53,3953.8,5383.5,42.01,37.85,715.2,892.2,522.0,34.88,3,1,2,5,4
2020-01-02 05:00:00,40.23,35.04,3194.9,4265.3,39.82,34.06,595.4,582.0,1179.8,23.85,3,1,2,6,1
2020-01-02 05:15:00,40.23,35.04,3194.9,4265.3,39.49,36.1,584.4,589.0,774.6,26.35,3,1,2,6,2
2020-01-02 05:30:00,40.23,35.04,3194.9,4265.3,39.2,37.29,579.6,570.9,483.0,31.55,3,1,2,6,3
2020-01-02 05:45:00,40.23,35.04,3194.9,4265.3,41.53,40.14,703.6,828.7,1204.6,38.28,3,1,2,6,4
2020-01-02 06:00:00,37.27,36.86,2809.0,4183.0,35.06,33.04,1154.6,763.2,1942.2,13.89,3,1,2,7,1
2020-01-02 06:15:00,37.27,36.86,2809.0,4183.0,32.73,34.3,792.8,912.3,841.5,37.94,3,1,2,7,2
2020-01-02 06:30:00,37.27,36.86,2809.0,4183.0,31.16,34.17,891.7,950.5,975.1,41.4,3,1,2,7,3
2020-01-02 06:45:00,37.27,36.86,2809.0,4183.0,29.52,34.4,1281.5,1397.6,1720.5,46.57,3,1,2,7,4
2020-01-02 07:00:00,37.28,42.52,3510.9,4369.0,35.35,38.72,968.2,953.2,1623.8,39.05,3,1,2,8,1
2020-01-02 07:15:00,37.28,42.52,3510.9,4369.0,28.72,35.79,955.0,942.6,827.4,42.29,3,1,2,8,2
2020-01-02 07:30:00,37.28,42.52,3510.9,4369.0,21.75,31.3,1246.0,1280.3,805.1,44.92,3,1,2,8,3
2020-01-02 07:45:00,37.28,42.52,3510.9,4369.0,15.53,30.64,1594.7,1629.3,1327.5,46.75,3,1,2,8,4
2020-01-02 08:00:00,48.38,45.29,6540.2,6116.4,52.11,49.73,695.0,727.2,1146.6,45.28,3,1,2,9,1
2020-01-02 08:15:00,48.38,45.29,6540.2,6116.4,50.37,47.83,698.0,706.1,899.7,46.56,3,1,2,9,2
2020-01-02 08:30:00,48.38,45.29,6540.2,6116.4,55.13,49.73,1188.4,1234.8,846.9,45.62,3,1,2,9,3
2020-01-02 08:45:00,48.38,45.29,6540.2,6116.4,59.32,48.72,1472.2,1507.7,1105.3,44.11,3,1,2,9,4
2020-01-02 09:00:00,47.36,45.25,5527.5,5984.7,49.8,46.77,672.0,653.7,1604.5,49.33,3,1,2,10,1
2020-01-02 09:15:00,47.36,45.25,5527.5,5984.7,44.64,46.42,948.7,928.9,858.0,47.95,3,1,2,10,2
2020-01-02 09:30:00,47.36,45.25,5527.5,5984.7,47.73,46.95,1216.8,1180.1,631.0,45.54,3,1,2,10,3
2020-01-02 09:45:00,47.36,45.25,5527.5,5984.7,49.54,46.3,1572.9,1521.1,1435.7,41.18,3,1,2,10,4
2020-01-02 10:00:00,50.25,46.52,6231.3,6996.4,54.39,50.47,642.3,669.6,1182.8,51.73,3,1,2,11,1
2020-01-02 10:15:00,50.25,46.52,6231.3,6996.4,46.9,44.27,767.4,811.7,693.1,44.6,3,1,2,11,2
2020-01-02 10:30:00,50.25,46.52,6231.3,6996.4,47.57,47.44,750.4,780.0,621.3,45.0,3,1,2,11,3
2020-01-02 10:45:00,50.25,46.52,6231.3,6996.4,45.38,47.12,1088.1,1138.3,1086.3,44.21,3,1,2,11,4
2020-01-02 11:00:00,48.22,45.56,5273.5,6631.9,51.38,49.21,873.1,864.6,840.3,43.42,3,1,2,12,1
2020-01-02 11:15:00,48.22,45.56,5273.5,6631.9,48.51,48.35,726.3,716.8,534.9,43.32,3,1,2,12,2
2020-01-02 11:30:00,48.22,45.56,5273.5,6631.9,40.28,43.63,892.6,875.1,761.1,41.19,3,1,2,12,3
2020-01-02 11:45:00,48.22,45.56,5273.5,6631.9,39.83,42.47,1006.8,979.1,807.4,41.11,3,1,2,12,4
2020-01-02 12:00:00,48.49,45.95,5509.0,6263.5,43.44,41.76,526.1,539.7,582.3,43.6,3,1,2,13,1
2020-01-02 12:15:00,48.49,45.95,5509.0,6263.5,51.76,48.22,682.6,706.6,466.3,42.74,3,1,2,13,2
2020-01-02 12:30:00,48.49,45.95,5509.0,6263.5,49.98,47.9,957.5,973.7,778.8,42.07,3,1,2,13,3
2020-01-02 12:45:00,48.49,45.95,5509.0,6263.5,48.21,48.74,1124.2,1132.0,835.5,41.87,3,1,2,13,4
2020-01-02 13:00:00,50.59,47.05,5546.1,6267.6,54.78,49.14,559.7,550.9,1048.0,41.96,3,1,2,14,1
2020-01-02 13:15:00,50.59,47.05,5546.1,6267.6,50.46,46.86,528.2,524.2,711.9,41.71,3,1,2,14,2
2020-01-02 13:30:00,50.59,47.05,5546.1,6267.6,47.13,47.9,754.8,741.4,549.4,42.99,3,1,2,14,3
2020-01-02 13:45:00,50.59,47.05,5546.1,6267.6,43.8,45.3,970.6,953.8,1007.8,43.23,3,1,2,14,4
2020-01-02 14:00:00,48.26,47.54,5627.2,6401.5,45.78,47.12,986.5,986.3,1288.5,39.07,3,1,2,15,1
2020-01-02 14:15:00,48.26,47.54,5627.2,6401.5,46.18,48.48,898.2,892.4,611.4,42.38,3,1,2,15,2
2020-01-02 14:30:00,48.26,47.54,5627.2,6401.5,48.45,48.32,1179.9,1180.7,658.5,41.63,3,1,2,15,3
2020-01-02 14:45:00,48.26,47.54,5627.2,6401.5,50.53,48.05,2056.4,2053.0,1372.2,41.97,3,1,2,15,4
2020-01-02 15:00:00,54.78,49.44,7733.3,7994.5,57.83,52.98,749.2,709.0,1347.4,40.16,3,1,2,16,1
2020-01-02 15:15:00,54.78,49.44,7733.3,7994.5,67.43,56.92,1060.3,1001.6,587.3,43.36,3,1,2,16,2
2020-01-02 15:30:00,54.78,49.44,7733.3,7994.5,60.93,53.72,1233.5,1189.4,579.2,45.82,3,1,2,16,3
2020-01-02 15:45:00,54.78,49.44,7733.3,7994.5,63.68,57.37,1468.3,1388.9,1242.6,54.62,3,1,2,16,4
2020-01-02 16:00:00,54.86,49.76,7890.5,8449.6,57.55,48.26,544.4,558.6,1073.2,39.06,3,1,2,17,1
2020-01-02 16:15:00,54.86,49.76,7890.5,8449.6,52.21,49.6,756.4,762.6,631.9,42.55,3,1,2,17,2
2020-01-02 16:30:00,54.86,49.76,7890.5,8449.6,48.47,49.29,941.7,939.2,479.0,46.55,3,1,2,17,3
2020-01-02 16:45:00,54.86,49.76,7890.5,8449.6,46.87,50.44,1444.0,1387.4,989.4,51.34,3,1,2,17,4
2020-01-02 17:00:00,44.01,48.5,7585.2,8903.0,42.85,47.53,680.4,650.1,1091.3,46.51,3,1,2,18,1
2020-01-02 17:15:00,44.01,48.5,7585.2,8903.0,41.12,44.79,910.9,917.0,776.5,45.18,3,1,2,18,2
2020-01-02 17:30:00,44.01,48.5,7585.2,8903.0,39.17,45.03,1028.3,1024.0,565.3,45.49,3,1,2,18,3
2020-01-02 17:45:00,44.01,48.5,7585.2,8903.0,41.49,43.86,1100.1,1096.2,878.7,45.42,3,1,2,18,4
2020-01-02 18:00:00,46.71,47.47,6918.2,8274.9,46.4,49.42,944.0,871.2,1103.1,52.2,3,1,2,19,1
2020-01-02 18:15:00,46.71,47.47,6918.2,8274.9,46.18,46.56,1134.3,1033.7,751.6,45.38,3,1,2,19,2
2020-01-02 18:30:00,46.71,47.47,6918.2,8274.9,46.34,47.93,1327.2,1201.6,702.3,46.56,3,1,2,19,3
2020-01-02 18:45:00,46.71,47.47,6918.2,8274.9,36.25,40.54,1374.7,1200.4,1172.7,42.78,3,1,2,19,4
2020-01-02 19:00:00,41.46,45.01,6401.5,7743.1,43.16,47.51,1017.7,966.3,1181.5,58.09,3,1,2,20,1
2020-01-02 19:15:00,41.46,45.01,6401.5,7743.1,39.15,43.88,801.5,786.0,672.3,44.73,3,1,2,20,2
2020-01-02 19:30:00,41.46,45.01,6401.5,7743.1,32.54,39.87,817.3,790.6,656.9,41.37,3,1,2,20,3
2020-01-02 19:45:00,41.46,45.01,6401.5,7743.1,33.67,34.74,1243.1,1190.1,1271.5,30.54,3,1,2,20,4
2020-01-02 20:00:00,43.77,41.89,5282.1,6127.9,48.24,48.22,1336.2,1584.1,1886.8,55.67,3,1,2,21,1
2020-01-02 20:15:00,43.77,41.89,5282.1,6127.9,48.4,44.72,1122.2,1205.9,932.0,41.13,3,1,2,21,2
2020-01-02 20:30:00,43.77,41.89,5282.1,6127.9,48.83,44.67,1346.6,1351.4,767.7,30.15,3,1,2,21,3
2020-01-02 20:45:00,43.77,41.89,5282.1,6127.9,48.41,39.95,1793.3,1586.7,1396.7,10.79,3,1,2,21,4
2020-01-02 21:00:00,44.02,38.35,5352.3,7823.3,50.11,45.84,1306.7,1298.8,1292.6,46.35,3,1,2,22,1
2020-01-02 21:15:00,44.02,38.35,5352.3,7823.3,56.5,43.22,1161.9,1114.5,651.0,37.9,3,1,2,22,2
2020-01-02 21:30:00,44.02,38.35,5352.3,7823.3,55.44,47.18,1319.8,1349.2,631.0,23.53,3,1,2,22,3
2020-01-02 21:45:00,44.02,38.35,5352.3,7823.3,42.02,34.48,1907.9,1773.3,1098.5,12.92,3,1,2,22,4
2020-01-02 22:00:00,39.77,37.66,5631.2,8812.5,50.16,47.55,1075.9,1205.1,1249.3,47.31,3,1,2,23,1
2020-01-02 22:15:00,39.77,37.66,5631.2,8812.5,37.48,37.24,780.6,792.9,866.2,36.77,3,1,2,23,2
2020-01-02 22:30:00,39.77,37.66,5631.2,8812.5,34.13,37.23,1143.8,1121.9,729.5,21.09,3,1,2,23,3
2020-01-02 22:45:00,39.77,37.66,5631.2,8812.5,20.25,24.47,1437.9,1351.4,1518.6,12.08,3,1,2,23,4
2020-01-02 23:00:00,29.13,32.08,6821.3,9147.4,39.46,44.49,953.0,909.9,1553.3,33.41,3,1,2,24,1
2020-01-02 23:15:00,29.13,32.08,6821.3,9147.4,32.65,40.62,1009.5,973.6,768.8,32.9,3,1,2,24,2
2020-01-02 23:30:00,29.13,32.08,6821.3,9147.4,33.23,34.23,1161.8,1083.5,564.8,20.91,3,1,2,24,3
2020-01-02 23:45:00,29.13,32.08,6821.3,9147.4,34.09,20.4,1651.0,1453.5,1343.2,-0.03,3,1,2,24,4
2020-01-03 00:00:00,36.84,31.91,4582.0,6565.7,36.8,38.8,813.5,816.0,1425.4,27.33,4,1,3,1,1
2020-01-03 00:15:00,36.84,31.91,4582.0,6565.7,39.8,38.2,688.1,750.2,702.5,25.01,4,1,3,1,2
2020-01-03 00:30:00,36.84,31.91,4582.0,6565.7,40.32,39.26,776.0,863.8,749.0,23.33,4,1,3,1,3
2020-01-03 00:45:00,36.84,31.91,4582.0,6565.7,26.78,23.25,834.1,877.2,1169.2,-3.66,4,1,3,1,4
2020-01-03 01:00:00,27.7,28.74,5131.8,7062.3,32.03,33.59,649.9,602.1,1076.9,27.4,4,1,3,2,1
2020-01-03 01:15:00,27.7,28.74,5131.8,7062.3,26.45,33.21,621.5,615.2,615.7,26.51,4,1,3,2,2
2020-01-03 01:30:00,27.7,28.74,5131.8,7062.3,23.69,29.12,700.5,688.4,684.5,8.46,4,1,3,2,3
2020-01-03 01:45:00,27.7,28.74,5131.8,7062.3,24.73,19.11,801.6,702.2,922.6,-11.57,4,1,3,2,4
2020-01-03 02:00:00,30.47,26.9,5244.3,6113.1,51.02,39.94,435.6,453.1,849.8,14.38,4,1,3,3,1
2020-01-03 02:15:00,30.47,26.9,5244.3,6113.1,27.25,29.7,486.9,482.7,624.1,11.25,4,1,3,3,2
