,Prices_DE_Intraday_Continuous_HourlyProducts_ID1,Prices_DE_Intraday_Continuous_HourlyProducts_ID3,Prices_DE_Intraday_Continuous_HourlyProducts_VolumeSell,Prices_DE_Intraday_Continuous_HourlyProducts_VolumeBuy,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_ID1,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_ID3,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_VolumeSell,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_VolumeBuy,Prices_DE_Intraday_Auction_VolumeCleared,Prices_DE_Intraday_Auction_Price,Weekday,Week,DayOfYear,Hour,QuarterHour
2018-01-01 03:45:00,,-21.26,3476.4,3673.2,,-0.49,426.0,426.0,548.0,-76.67,0,1,1,4,4
2018-01-01 04:00:00,,-37.38,3918.5,3995.4,,-28.19,196.8,196.8,556.7,-54.01,0,1,1,5,1
2018-01-01 04:15:00,,-37.38,3918.5,3995.4,,-47.35,220.0,220.0,448.2,-56.4,0,1,1,5,2
2018-01-01 04:30:00,,-37.38,3918.5,3995.4,,-32.84,278.2,278.2,458.8,-67.45,0,1,1,5,3
2018-01-01 04:45:00,,-37.38,3918.5,3995.4,,-42.75,320.8,320.8,470.8,-70.38,0,1,1,5,4
2018-01-01 05:00:00,,-43.51,3186.2,3374.9,,-30.48,293.8,293.8,597.4,-51.07,0,1,1,6,1
2018-01-01 05:15:00,,-43.51,3186.2,3374.9,,-46.02,221.6,221.6,481.5,-60.66,0,1,1,6,2
2018-01-01 05:30:00,,-43.51,3186.2,3374.9,,-50.04,227.3,227.3,500.3,-70.44,0,1,1,6,3
2018-01-01 05:45:00,,-43.51,3186.2,3374.9,,-16.04,332.8,332.8,788.0,-80.14,0,1,1,6,4
2018-01-01 06:00:00,,-53.73,3109.4,3070.4,,-60.97,176.3,176.3,621.2,-88.41,0,1,1,7,1
2018-01-01 06:15:00,,-53.73,3109.4,3070.4,,-40.0,121.6,121.6,563.0,-88.43,0,1,1,7,2
2018-01-01 06:30:00,,-53.73,3109.4,3070.4,,-45.07,371.2,371.2,422.3,-68.57,0,1,1,7,3
2018-01-01 06:45:00,,-53.73,3109.4,3070.4,,-37.28,383.9,383.9,686.3,-59.14,0,1,1,7,4
2018-01-01 07:00:00,,-61.62,3315.3,3307.3,,-82.53,212.1,212.1,849.0,-94.63,0,1,1,8,1
2018-01-01 07:15:00,,-61.62,3315.3,3307.3,,-83.68,122.6,122.6,563.3,-85.02,0,1,1,8,2
2018-01-01 07:30:00,,-61.62,3315.3,3307.3,,-45.74,85.9,85.9,587.9,-60.53,0,1,1,8,3
2018-01-01 07:45:00,,-61.62,3315.3,3307.3,,-37.24,105.3,105.3,945.5,-45.9,0,1,1,8,4
2018-01-01 08:00:00,,-51.58,2238.8,2238.8,,-68.23,101.7,101.7,1495.3,-99.5,0,1,1,9,1
2018-01-01 08:15:00,,-51.58,2238.8,2238.8,,-53.54,78.4,78.4,785.3,-81.37,0,1,1,9,2
2018-01-01 08:30:00,,-51.58,2238.8,2238.8,,-49.69,75.5,75.5,591.1,-61.97,0,1,1,9,3
2018-01-01 08:45:00,,-51.58,2238.8,2238.8,,-42.47,100.8,100.8,1432.5,-37.41,0,1,1,9,4
2018-01-01 09:00:00,,-30.53,1441.6,1441.6,,-66.8,9.1,9.1,1467.0,-81.36,0,1,1,10,1
2018-01-01 09:15:00,,-30.53,1441.6,1441.6,,-13.75,2.5,2.5,749.0,-66.19,0,1,1,10,2
2018-01-01 09:30:00,,-30.53,1441.6,1441.6,,-27.06,9.6,9.6,635.5,-59.21,0,1,1,10,3
2018-01-01 09:45:00,,-30.53,1441.6,1441.6,,-13.01,157.6,157.6,1216.1,-46.88,0,1,1,10,4
2018-01-01 10:00:00,,-8.07,2224.6,2225.0,,-20.24,162.4,162.4,1205.2,-76.51,0,1,1,11,1
2018-01-01 10:15:00,,-8.07,2224.6,2225.0,,-2.96,246.0,246.0,543.6,-66.16,0,1,1,11,2
2018-01-01 10:30:00,,-8.07,2224.6,2225.0,,-1.79,366.5,366.5,533.9,-54.04,0,1,1,11,3
2018-01-01 10:45:00,,-8.07,2224.6,2225.0,,-10.9,634.2,634.2,1028.3,-42.34,0,1,1,11,4
2018-01-01 11:00:00,,-1.23,4145.3,3918.2,,4.87,457.0,457.0,1183.9,-73.8,0,1,1,12,1
2018-01-01 11:15:00,,-1.23,4145.3,3918.2,,6.06,350.1,350.1,376.2,-57.22,0,1,1,12,2
2018-01-01 11:30:00,,-1.23,4145.3,3918.2,,1.43,506.0,506.0,736.7,-36.08,0,1,1,12,3
2018-01-01 11:45:00,,-1.23,4145.3,3918.2,,-6.19,671.4,671.4,858.0,-34.61,0,1,1,12,4
2018-01-01 12:00:00,,0.84,4650.5,4626.5,,5.7,316.9,316.9,619.5,-39.14,0,1,1,13,1
2018-01-01 12:15:00,,0.84,4650.5,4626.5,,-1.09,264.6,264.6,474.8,-42.64,0,1,1,13,2
2018-01-01 12:30:00,,0.84,4650.5,4626.5,,2.68,552.8,552.8,541.6,-36.62,0,1,1,13,3
2018-01-01 12:45:00,,0.84,4650.5,4626.5,,8.16,928.5,928.5,709.1,-46.56,0,1,1,13,4
2018-01-01 13:00:00,,4.11,4848.5,4829.5,,0.57,807.2,807.2,919.0,-45.09,0,1,1,14,1
2018-01-01 13:15:00,,4.11,4848.5,4829.5,,21.58,385.6,385.6,686.9,-48.83,0,1,1,14,2
2018-01-01 13:30:00,,4.11,4848.5,4829.5,,34.9,877.7,877.7,627.4,-24.85,0,1,1,14,3
2018-01-01 13:45:00,,4.11,4848.5,4829.5,,38.47,1640.9,1712.9,1170.3,-18.44,0,1,1,14,4
2018-01-01 14:00:00,,6.16,4529.8,5079.9,,-13.99,1140.5,1125.5,1155.2,-34.68,0,1,1,15,1
2018-01-01 14:15:00,,6.16,4529.8,5079.9,,-5.88,788.0,788.0,643.7,-32.55,0,1,1,15,2
2018-01-01 14:30:00,,6.16,4529.8,5079.9,,15.28,823.6,843.6,589.3,-0.01,0,1,1,15,3
2018-01-01 14:45:00,,6.16,4529.8,5079.9,,35.24,1244.4,1393.5,1225.2,15.74,0,1,1,15,4
2018-01-01 15:00:00,,5.22,4665.2,5208.0,,-45.02,1715.5,1682.4,954.5,-35.07,0,1,1,16,1
2018-01-01 15:15:00,,5.22,4665.2,5208.0,,-0.56,701.2,744.8,548.1,-18.58,0,1,1,16,2
2018-01-01 15:30:00,,5.22,4665.2,5208.0,,39.21,876.8,924.8,516.8,12.66,0,1,1,16,3
2018-01-01 15:45:00,,5.22,4665.2,5208.0,,48.76,1516.8,1659.7,1394.8,24.32,0,1,1,16,4
2018-01-01 16:00:00,,14.6,4639.9,4990.5,,-23.64,952.8,906.8,956.2,-76.29,0,1,1,17,1
2018-01-01 16:15:00,,14.6,4639.9,4990.5,,2.8,776.2,776.2,629.3,-23.86,0,1,1,17,2
2018-01-01 16:30:00,,14.6,4639.9,4990.5,,34.49,985.1,997.1,371.2,18.37,0,1,1,17,3
2018-01-01 16:45:00,,14.6,4639.9,4990.5,,44.13,1688.7,1702.2,1333.9,45.31,0,1,1,17,4
2018-01-01 17:00:00,,27.84,5644.3,5127.4,,3.89,982.7,982.7,1060.9,-9.06,0,1,1,18,1
2018-01-01 17:15:00,,27.84,5644.3,5127.4,,52.47,698.2,698.2,453.0,14.34,0,1,1,18,2
2018-01-01 17:30:00,,27.84,5644.3,5127.4,,54.93,1396.4,1396.4,526.5,33.36,0,1,1,18,3
2018-01-01 17:45:00,,27.84,5644.3,5127.4,,56.54,1556.1,1556.1,1014.5,40.82,0,1,1,18,4
2018-01-01 18:00:00,,30.29,4333.5,4333.5,,30.3,302.9,302.9,676.5,16.04,0,1,1,19,1
2018-01-01 18:15:00,,30.29,4333.5,4333.5,,35.36,273.0,273.0,320.6,17.09,0,1,1,19,2
2018-01-01 18:30:00,,30.29,4333.5,4333.5,,33.7,252.3,252.3,397.2,17.92,0,1,1,19,3
2018-01-01 18:45:00,,30.29,4333.5,4333.5,,24.49,529.6,529.6,608.8,22.05,0,1,1,19,4
2018-01-01 19:00:00,,27.45,5563.7,5563.7,,23.48,250.2,250.2,666.6,17.98,0,1,1,20,1
2018-01-01 19:15:00,,27.45,5563.7,5563.7,,28.03,276.4,276.4,386.1,18.74,0,1,1,20,2
2018-01-01 19:30:00,,27.45,5563.7,5563.7,,31.69,231.5,231.5,322.7,17.18,0,1,1,20,3
2018-01-01 19:45:00,,27.45,5563.7,5563.7,,23.37,470.3,470.3,787.1,16.59,0,1,1,20,4
2018-01-01 20:00:00,,25.46,5790.3,5790.3,,38.41,550.3,550.3,1284.8,47.59,0,1,1,21,1
2018-01-01 20:15:00,,25.46,5790.3,5790.3,,17.49,391.3,391.3,520.6,31.55,0,1,1,21,2
2018-01-01 20:30:00,,25.46,5790.3,5790.3,,12.22,396.6,396.6,470.8,16.39,0,1,1,21,3
2018-01-01 20:45:00,,25.46,5790.3,5790.3,,13.98,589.2,589.2,1228.9,12.44,0,1,1,21,4
2018-01-01 21:00:00,,28.58,6294.2,6151.2,,34.65,311.1,311.1,577.2,22.68,0,1,1,22,1
2018-01-01 21:15:00,,28.58,6294.2,6151.2,,27.99,255.2,255.2,273.3,17.58,0,1,1,22,2
2018-01-01 21:30:00,,28.58,6294.2,6151.2,,25.74,303.8,303.8,334.5,17.48,0,1,1,22,3
2018-01-01 21:45:00,,28.58,6294.2,6151.2,,27.88,513.4,513.4,490.2,17.05,0,1,1,22,4
2018-01-01 22:00:00,,27.21,5486.3,4983.8,,37.82,470.5,470.5,1118.7,55.03,0,1,1,23,1
2018-01-01 22:15:00,,27.21,5486.3,4983.8,,36.4,225.3,225.3,693.6,40.63,0,1,1,23,2
2018-01-01 22:30:00,,27.21,5486.3,4983.8,,10.05,156.8,156.8,398.1,16.31,0,1,1,23,3
2018-01-01 22:45:00,,27.21,5486.3,4983.8,,14.39,224.5,224.5,1128.5,9.81,0,1,1,23,4
2018-01-01 23:00:00,,13.17,4050.2,3488.7,,26.99,533.7,533.7,1255.9,41.21,0,1,1,24,1
2018-01-01 23:15:00,,13.17,4050.2,3488.7,,11.31,333.0,333.0,584.9,29.99,0,1,1,24,2
2018-01-01 23:30:00,,13.17,4050.2,3488.7,,-15.93,299.9,299.9,660.1,3.46,0,1,1,24,3
2018-01-01 23:45:00,,13.17,4050.2,3488.7,,-27.42,635.7,635.7,1429.4,-14.35,0,1,1,24,4
2018-01-02 00:00:00,,7.32,3366.2,3361.1,,15.11,209.7,209.7,622.0,24.77,1,1,2,1,1
2018-01-02 00:15:00,,7.32,3366.2,3361.1,,-14.06,187.6,187.6,300.1,16.05,1,1,2,1,2
2018-01-02 00:30:00,,7.32,3366.2,3361.1,,-20.14,318.5,318.5,578.1,16.06,1,1,2,1,3
2018-01-02 00:45:00,,7.32,3366.2,3361.1,,-42.78,426.2,426.2,889.0,-1.79,1,1,2,1,4
2018-01-02 01:00:00,,1.96,3374.1,2978.3,,-11.85,259.5,259.5,457.6,22.78,1,1,2,2,1
2018-01-02 01:15:00,,1.96,3374.1,2978.3,,-7.64,141.3,141.3,248.1,15.94,1,1,2,2,2
2018-01-02 01:30:00,,1.96,3374.1,2978.3,,2.39,261.4,261.4,299.4,14.08,1,1,2,2,3
2018-01-02 01:45:00,,1.96,3374.1,2978.3,,-5.78,243.7,272.2,535.2,11.86,1,1,2,2,4
2018-01-02 02:00:00,,2.93,3288.5,2918.5,,2.97,246.7,230.7,343.3,12.92,1,1,2,3,1
2018-01-02 02:15:00,,2.93,3288.5,2918.5,,-2.11,159.8,143.8,323.1,-0.02,1,1,2,3,2
2018-01-02 02:30:00,,2.93,3288.5,2918.5,,-2.35,164.5,164.5,367.5,1.43,1,1,2,3,3
2018-01-02 02:45:00,,2.93,3288.5,2918.5,,-7.14,219.3,237.8,464.6,-4.08,1,1,2,3,4
2018-01-02 03:00:00,,2.97,3168.5,2922.3,,0.12,139.8,119.6,336.9,1.04,1,1,2,4,1
2018-01-02 03:15:00,,2.97,3168.5,2922.3,,-3.43,199.1,179.1,365.4,-1.97,1,1,2,4,2
2018-01-02 03:30:00,,2.97,3168.5,2922.3,,3.64,147.9,147.9,255.1,1.74,1,1,2,4,3
2018-01-02 03:45:00,,2.97,3168.5,2922.3,,21.0,283.6,297.4,306.0,3.92,1,1,2,4,4
2018-01-02 04:00:00,,7.36,3361.8,3046.9,,-16.14,294.8,266.6,495.4,-0.48,1,1,2,5,1
2018-01-02 04:15:00,,7.36,3361.8,3046.9,,-8.35,280.7,261.2,354.6,-0.36,1,1,2,5,2
2018-01-02 04:30:00,,7.36,3361.8,3046.9,,-5.03,278.8,300.3,282.6,9.08,1,1,2,5,3
2018-01-02 04:45:00,,7.36,3361.8,3046.9,,-8.77,403.2,456.4,520.1,15.94,1,1,2,5,4
2018-01-02 05:00:00,,5.24,3760.3,3188.0,,-8.31,786.9,786.9,1054.5,-14.9,1,1,2,6,1
2018-01-02 05:15:00,,5.24,3760.3,3188.0,,-8.14,712.9,712.9,678.9,-6.39,1,1,2,6,2
2018-01-02 05:30:00,,5.24,3760.3,3188.0,,-12.29,456.4,456.4,488.3,16.02,1,1,2,6,3
2018-01-02 05:45:00,,5.24,3760.3,3188.0,,8.83,667.5,667.5,991.1,30.24,1,1,2,6,4
2018-01-02 06:00:00,,15.56,3760.3,3403.3,,-28.88,924.6,913.6,1852.1,-18.34,1,1,2,7,1
2018-01-02 06:15:00,,15.56,3760.3,3403.3,,13.63,502.5,497.5,828.0,11.08,1,1,2,7,2
2018-01-02 06:30:00,,15.56,3760.3,3403.3,,25.51,513.2,503.1,761.8,31.1,1,1,2,7,3
2018-01-02 06:45:00,,15.56,3760.3,3403.3,,24.79,1046.2,1042.3,1952.3,34.45,1,1,2,7,4
2018-01-02 07:00:00,,40.63,4020.2,3503.9,,27.0,755.2,719.2,1616.7,22.04,1,1,2,8,1
2018-01-02 07:15:00,,40.63,4020.2,3503.9,,31.88,607.3,571.3,890.7,35.05,1,1,2,8,2
2018-01-02 07:30:00,,40.63,4020.2,3503.9,,40.26,642.9,642.9,877.6,44.79,1,1,2,8,3
2018-01-02 07:45:00,,40.63,4020.2,3503.9,,38.82,934.4,934.4,1564.7,47.01,1,1,2,8,4
2018-01-02 08:00:00,,41.3,4759.9,4045.5,,35.94,872.5,872.5,822.6,40.01,1,1,2,9,1
2018-01-02 08:15:00,,41.3,4759.9,4045.5,,42.14,780.9,780.9,605.8,44.42,1,1,2,9,2
2018-01-02 08:30:00,,41.3,4759.9,4045.5,,38.03,714.7,714.7,695.2,47.12,1,1,2,9,3
2018-01-02 08:45:00,,41.3,4759.9,4045.5,,38.71,1108.2,1108.2,910.3,47.47,1,1,2,9,4
2018-01-02 09:00:00,,40.56,5315.7,5364.6,,41.2,470.8,470.8,599.9,44.94,1,1,2,10,1
2018-01-02 09:15:00,,40.56,5315.7,5364.6,,38.42,491.5,491.5,469.8,47.44,1,1,2,10,2
2018-01-02 09:30:00,,40.56,5315.7,5364.6,,37.93,461.0,461.0,606.6,47.45,1,1,2,10,3
2018-01-02 09:45:00,,40.56,5315.7,5364.6,,39.38,621.3,621.3,832.4,47.41,1,1,2,10,4
2018-01-02 10:00:00,,38.02,5589.7,6007.9,,38.59,521.6,521.6,537.5,47.49,1,1,2,11,1
2018-01-02 10:15:00,,38.02,5589.7,6007.9,,35.28,595.3,595.3,400.6,47.66,1,1,2,11,2
2018-01-02 10:30:00,,38.02,5589.7,6007.9,,31.99,912.6,912.6,447.1,47.4,1,1,2,11,3
2018-01-02 10:45:00,,38.02,5589.7,6007.9,,34.49,1001.6,1001.6,648.5,46.58,1,1,2,11,4
2018-01-02 11:00:00,,35.83,6716.5,7430.4,,36.32,734.8,734.8,609.9,47.44,1,1,2,12,1
2018-01-02 11:15:00,,35.83,6716.5,7430.4,,34.78,674.1,674.1,582.5,47.19,1,1,2,12,2
2018-01-02 11:30:00,,35.83,6716.5,7430.4,,33.84,957.4,957.4,416.8,47.43,1,1,2,12,3
2018-01-02 11:45:00,,35.83,6716.5,7430.4,,31.63,1022.8,1022.8,471.3,46.12,1,1,2,12,4
2018-01-02 12:00:00,,40.03,7042.0,7069.0,,39.83,470.6,495.2,751.4,47.47,1,1,2,13,1
2018-01-02 12:15:00,,40.03,7042.0,7069.0,,36.77,381.3,381.3,230.8,47.49,1,1,2,13,2
2018-01-02 12:30:00,,40.03,7042.0,7069.0,,39.61,546.3,550.6,400.5,44.94,1,1,2,13,3
2018-01-02 12:45:00,,40.03,7042.0,7069.0,,37.57,810.4,810.4,528.2,41.3,1,1,2,13,4
2018-01-02 13:00:00,,40.13,6179.6,5641.7,,40.81,500.2,500.2,754.1,43.81,1,1,2,14,1
2018-01-02 13:15:00,,40.13,6179.6,5641.7,,37.43,403.4,403.4,398.2,41.92,1,1,2,14,2
2018-01-02 13:30:00,,40.13,6179.6,5641.7,,41.14,476.2,476.2,318.6,43.15,1,1,2,14,3
2018-01-02 13:45:00,,40.13,6179.6,5641.7,,40.14,646.4,664.9,858.5,40.49,1,1,2,14,4
2018-01-02 14:00:00,,41.95,6040.2,5634.7,,36.08,635.0,635.0,499.4,36.3,1,1,2,15,1
2018-01-02 14:15:00,,41.95,6040.2,5634.7,,41.94,483.2,483.2,254.5,39.07,1,1,2,15,2
2018-01-02 14:30:00,,41.95,6040.2,5634.7,,48.13,585.6,663.1,417.7,41.58,1,1,2,15,3
2018-01-02 14:45:00,,41.95,6040.2,5634.7,,52.1,842.4,1028.3,831.0,46.37,1,1,2,15,4
2018-01-02 15:00:00,,46.3,5192.5,5107.5,,35.78,634.0,634.0,492.1,35.03,1,1,2,16,1
2018-01-02 15:15:00,,46.3,5192.5,5107.5,,47.38,534.1,534.1,194.3,40.14,1,1,2,16,2
2018-01-02 15:30:00,,46.3,5192.5,5107.5,,50.64,843.8,859.2,329.9,41.7,1,1,2,16,3
2018-01-02 15:45:00,,46.3,5192.5,5107.5,,54.21,1004.3,1094.9,699.7,47.34,1,1,2,16,4
2018-01-02 16:00:00,,52.07,6358.8,5639.8,,42.7,583.0,571.0,805.7,35.61,1,1,2,17,1
2018-01-02 16:15:00,,52.07,6358.8,5639.8,,47.45,436.6,436.6,591.2,38.0,1,1,2,17,2
2018-01-02 16:30:00,,52.07,6358.8,5639.8,,45.01,565.0,582.3,307.4,44.98,1,1,2,17,3
2018-01-02 16:45:00,,52.07,6358.8,5639.8,,45.34,704.1,810.1,959.0,47.36,1,1,2,17,4
2018-01-02 17:00:00,,49.56,5862.0,5650.4,,39.39,393.3,393.3,838.8,44.68,1,1,2,18,1
2018-01-02 17:15:00,,49.56,5862.0,5650.4,,45.8,365.4,365.4,549.6,47.06,1,1,2,18,2
2018-01-02 17:30:00,,49.56,5862.0,5650.4,,47.46,385.0,385.0,685.8,46.57,1,1,2,18,3
2018-01-02 17:45:00,,49.56,5862.0,5650.4,,41.93,494.7,494.7,940.7,45.54,1,1,2,18,4
2018-01-02 18:00:00,,45.52,6553.5,6086.4,,51.29,384.9,384.9,809.9,47.33,1,1,2,19,1
2018-01-02 18:15:00,,45.52,6553.5,6086.4,,41.59,310.4,310.4,493.5,45.1,1,1,2,19,2
2018-01-02 18:30:00,,45.52,6553.5,6086.4,,33.29,660.2,660.2,432.8,44.25,1,1,2,19,3
2018-01-02 18:45:00,,45.52,6553.5,6086.4,,36.91,641.5,641.5,805.6,37.92,1,1,2,19,4
2018-01-02 19:00:00,,35.63,5281.5,4863.5,,32.62,846.4,846.4,1193.4,52.73,1,1,2,20,1
2018-01-02 19:15:00,,35.63,5281.5,4863.5,,30.44,909.3,909.3,542.6,45.8,1,1,2,20,2
2018-01-02 19:30:00,,35.63,5281.5,4863.5,,25.26,931.9,931.9,514.1,35.07,1,1,2,20,3
2018-01-02 19:45:00,,35.63,5281.5,4863.5,,17.16,869.6,869.6,1190.5,22.99,1,1,2,20,4
2018-01-02 20:00:00,,22.14,4927.4,4375.1,,37.7,1350.3,1350.3,1826.4,51.85,1,1,2,21,1
2018-01-02 20:15:00,,22.14,4927.4,4375.1,,20.89,1057.0,1057.0,644.9,34.63,1,1,2,21,2
2018-01-02 20:30:00,,22.14,4927.4,4375.1,,8.58,736.9,736.9,725.7,19.59,1,1,2,21,3
2018-01-02 20:45:00,,22.14,4927.4,4375.1,,-8.56,1142.3,1142.3,1525.5,-1.81,1,1,2,21,4
2018-01-02 21:00:00,,12.85,4110.7,4110.7,,41.47,653.8,653.8,1406.2,40.05,1,1,2,22,1
2018-01-02 21:15:00,,12.85,4110.7,4110.7,,23.18,450.0,450.0,539.0,31.59,1,1,2,22,2
2018-01-02 21:30:00,,12.85,4110.7,4110.7,,3.09,225.5,225.5,435.9,17.33,1,1,2,22,3
2018-01-02 21:45:00,,12.85,4110.7,4110.7,,-23.93,443.3,443.3,1222.2,0.5,1,1,2,22,4
2018-01-02 22:00:00,,9.01,4125.0,4125.0,,34.85,722.5,722.5,1256.6,46.18,1,1,2,23,1
2018-01-02 22:15:00,,9.01,4125.0,4125.0,,19.97,427.8,427.8,677.6,33.8,1,1,2,23,2
2018-01-02 22:30:00,,9.01,4125.0,4125.0,,-22.49,406.7,406.7,406.3,9.5,1,1,2,23,3
2018-01-02 22:45:00,,9.01,4125.0,4125.0,,-33.28,913.9,913.9,1160.7,-7.75,1,1,2,23,4
2018-01-02 23:00:00,,0.3,4711.4,4711.4,,36.45,759.0,759.0,1140.6,38.37,1,1,2,24,1
2018-01-02 23:15:00,,0.3,4711.4,4711.4,,9.95,498.9,498.9,397.6,23.49,1,1,2,24,2
2018-01-02 23:30:00,,0.3,4711.4,4711.4,,-8.6,577.1,577.1,817.2,-7.75,1,1,2,24,3
2018-01-02 23:45:00,,0.3,4711.4,4711.4,,-70.7,1134.7,1134.7,1748.3,-92.15,1,1,2,24,4
2018-01-03 00:00:00,,-16.28,3419.8,3419.8,,9.06,697.3,697.3,1281.8,19.24,2,1,3,1,1
2018-01-03 00:15:00,,-16.28,3419.8,3419.8,,-0.5,487.2,487.2,636.0,12.33,2,1,3,1,2
2018-01-03 00:30:00,,-16.28,3419.8,3419.8,,-18.81,574.8,574.8,800.4,7.07,2,1,3,1,3
2018-01-03 00:45:00,,-16.28,3419.8,3419.8,,-38.7,716.0,716.0,1320.1,-9.5,2,1,3,1,4
2018-01-03 01:00:00,,-33.31,5674.6,5674.0,,1.37,370.3,370.3,737.7,13.52,2,1,3,2,1
2018-01-03 01:15:00,,-33.31,5674.6,5674.0,,-3.12,220.8,220.8,472.4,9.65,2,1,3,2,2
2018-01-03 01:30:00,,-33.31,5674.6,5674.0,,-52.98,459.1,459.1,462.0,-6.36,2,1,3,2,3
2018-01-03 01:45:00,,-33.31,5674.6,5674.0,,-66.88,576.9,576.9,600.3,-18.01,2,1,3,2,4
2018-01-03 02:00:00,,-33.71,4848.3,4848.0,,-0.63,170.8,170.8,572.8,11.33,2,1,3,3,1
2018-01-03 02:15:00,,-33.71,4848.3,4848.0,,-34.89,51.7,51.7,317.8,1.18,2,1,3,3,2
2018-01-03 02:30:00,,-33.71,4848.3,4848.0,,-43.93,146.6,146.6,323.6,-4.8,2,1,3,3,3
2018-01-03 02:45:00,,-33.71,4848.3,4848.0,,-72.06,120.5,120.5,503.3,-12.87,2,1,3,3,4
2018-01-03 03:00:00,,-31.98,2479.1,2478.4,,-17.48,162.4,162.4,424.9,1.61,2,1,3,4,1
2018-01-03 03:15:00,,-31.98,2479.1,2478.4,,-20.24,191.1,191.1,326.9,-6.54,2,1,3,4,2
2018-01-03 03:30:00,,-31.98,2479.1,2478.4,,-34.63,477.7,477.7,369.7,-9.42,2,1,3,4,3
2018-01-03 03:45:00,,-31.98,2479.1,2478.4,,-36.84,699.8,699.8,439.9,-11.72,2,1,3,4,4
2018-01-03 04:00:00,,-38.84,4718.0,4718.0,,-33.05,228.0,228.0,611.2,-19.29,2,1,3,5,1
2018-01-03 04:15:00,,-38.84,4718.0,4718.0,,-39.76,140.1,140.1,461.3,-16.23,2,1,3,5,2
2018-01-03 04:30:00,,-38.84,4718.0,4718.0,,-29.61,207.4,207.4,340.4,-8.61,2,1,3,5,3
2018-01-03 04:45:00,,-38.84,4718.0,4718.0,,-31.54,374.3,374.3,528.6,-1.36,2,1,3,5,4
2018-01-03 05:00:00,,-26.22,3338.9,3338.9,,-27.1,455.3,455.3,1184.1,-30.17,2,1,3,6,1
2018-01-03 05:15:00,,-26.22,3338.9,3338.9,,-26.22,374.1,374.1,799.4,-19.64,2,1,3,6,2
2018-01-03 05:30:00,,-26.22,3338.9,3338.9,,4.75,338.7,338.7,350.2,1.4,2,1,3,6,3
2018-01-03 05:45:00,,-26.22,3338.9,3338.9,,11.96,704.6,704.6,1218.7,15.88,2,1,3,6,4
2018-01-03 06:00:00,,-5.24,3446.0,3446.0,,-55.65,1501.3,1501.3,2576.0,-47.15,2,1,3,7,1
2018-01-03 06:15:00,,-5.24,3446.0,3446.0,,2.64,1015.0,1015.0,882.2,-4.48,2,1,3,7,2
2018-01-03 06:30:00,,-5.24,3446.0,3446.0,,25.06,1099.6,1099.6,827.3,15.08,2,1,3,7,3
2018-01-03 06:45:00,,-5.24,3446.0,3446.0,,30.94,1184.1,1184.1,2489.6,27.0,2,1,3,7,4
