,Prices_DE_Intraday_Continuous_HourlyProducts_ID1,Prices_DE_Intraday_Continuous_HourlyProducts_ID3,Prices_DE_Intraday_Continuous_HourlyProducts_VolumeSell,Prices_DE_Intraday_Continuous_HourlyProducts_VolumeBuy,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_ID1,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_ID3,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_VolumeSell,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_VolumeBuy,Prices_DE_Intraday_Auction_VolumeCleared,Prices_DE_Intraday_Auction_Price,Weekday,Week,DayOfYear,Hour,QuarterHour
2024-01-01 12:30:00,-10.03,-1.4,10452.5,10447.1,-17.79,-10.66,3573.4,3910.3,156.125,5.31,0,1,1,13,3
2024-01-01 12:45:00,-10.03,-1.4,10452.5,10447.1,-13.98,-9.41,3503.2,3925.4,223.6,1.93,0,1,1,13,4
2024-01-01 13:00:00,-10.32,-2.79,8884.1,10283.6,-10.22,-8.69,3227.1,3222.0,262.45,0.0,0,1,1,14,1
2024-01-01 13:15:00,-10.32,-2.79,8884.1,10283.6,-19.48,-11.7,2766.2,2852.2,185.0,1.92,0,1,1,14,2
2024-01-01 13:30:00,-10.32,-2.79,8884.1,10283.6,-12.15,-5.34,3169.8,3060.7,193.525,1.93,0,1,1,14,3
2024-01-01 13:45:00,-10.32,-2.79,8884.1,10283.6,-4.6,1.41,3592.0,3414.6,283.6,13.03,0,1,1,14,4
2024-01-01 14:00:00,9.77,1.35,8045.3,9410.7,-1.85,-12.86,3200.6,3543.0,280.35,-6.39,0,1,1,15,1
2024-01-01 14:15:00,9.77,1.35,8045.3,9410.7,3.21,-4.63,2951.4,3259.9,179.4,-0.04,0,1,1,15,2
2024-01-01 14:30:00,9.77,1.35,8045.3,9410.7,13.83,9.07,3942.7,3987.4,190.475,1.98,0,1,1,15,3
2024-01-01 14:45:00,9.77,1.35,8045.3,9410.7,22.17,17.75,5528.7,5294.1,305.525,19.94,0,1,1,15,4
2024-01-01 15:00:00,50.72,28.18,7465.0,7740.3,32.81,8.45,3798.7,4375.7,321.025,-6.12,0,1,1,16,1
2024-01-01 15:15:00,50.72,28.18,7465.0,7740.3,44.39,28.42,3133.4,3463.2,177.0,1.94,0,1,1,16,2
2024-01-01 15:30:00,50.72,28.18,7465.0,7740.3,55.81,44.97,4461.7,4321.1,187.35,23.31,0,1,1,16,3
2024-01-01 15:45:00,50.72,28.18,7465.0,7740.3,57.82,48.42,5195.8,4767.6,277.75,43.67,0,1,1,16,4
2024-01-01 16:00:00,52.22,45.79,7388.3,7258.3,26.19,19.55,3379.0,4107.5,320.925,20.06,0,1,1,17,1
2024-01-01 16:15:00,52.22,45.79,7388.3,7258.3,45.74,40.61,2851.7,3040.2,167.9,39.29,0,1,1,17,2
2024-01-01 16:30:00,52.22,45.79,7388.3,7258.3,66.49,60.88,3810.1,3582.9,150.025,57.95,0,1,1,17,3
2024-01-01 16:45:00,52.22,45.79,7388.3,7258.3,68.43,63.39,4947.9,4573.5,300.85,73.35,0,1,1,17,4
2024-01-01 17:00:00,59.02,56.41,9296.5,9200.1,55.5,50.85,2848.0,3027.6,252.425,42.02,0,1,1,18,1
2024-01-01 17:15:00,59.02,56.41,9296.5,9200.1,57.32,53.45,3148.0,3025.3,149.875,45.94,0,1,1,18,2
2024-01-01 17:30:00,59.02,56.41,9296.5,9200.1,58.03,57.55,3649.6,3551.9,178.125,65.55,0,1,1,18,3
2024-01-01 17:45:00,59.02,56.41,9296.5,9200.1,63.4,62.64,4559.1,4285.9,248.425,80.07,0,1,1,18,4
2024-01-01 18:00:00,56.56,57.05,10469.7,10395.6,51.83,54.0,2143.5,2120.2,198.225,63.26,0,1,1,19,1
2024-01-01 18:15:00,56.56,57.05,10469.7,10395.6,55.75,56.4,2182.8,2204.6,166.2,63.49,0,1,1,19,2
2024-01-01 18:30:00,56.56,57.05,10469.7,10395.6,60.27,60.12,2668.0,2652.1,185.95,64.77,0,1,1,19,3
2024-01-01 18:45:00,56.56,57.05,10469.7,10395.6,53.01,53.22,3316.9,3279.9,220.45,56.48,0,1,1,19,4
2024-01-01 19:00:00,47.75,54.56,9359.7,10324.6,59.06,62.81,3429.2,3204.3,225.125,70.69,0,1,1,20,1
2024-01-01 19:15:00,47.75,54.56,9359.7,10324.6,52.16,54.56,2700.1,2656.0,188.025,61.01,0,1,1,20,2
2024-01-01 19:30:00,47.75,54.56,9359.7,10324.6,43.21,48.31,2610.0,2885.7,185.525,59.97,0,1,1,20,3
2024-01-01 19:45:00,47.75,54.56,9359.7,10324.6,33.49,39.9,2828.3,3175.4,266.35,45.13,0,1,1,20,4
2024-01-01 20:00:00,37.77,43.92,7472.3,7936.2,52.91,53.41,2577.6,2495.2,277.45,54.72,0,1,1,21,1
2024-01-01 20:15:00,37.77,43.92,7472.3,7936.2,42.96,47.24,2557.4,2610.2,175.625,48.01,0,1,1,21,2
2024-01-01 20:30:00,37.77,43.92,7472.3,7936.2,31.19,36.57,2102.0,2267.9,168.25,44.99,0,1,1,21,3
2024-01-01 20:45:00,37.77,43.92,7472.3,7936.2,24.11,28.91,2754.8,2814.4,245.1,44.97,0,1,1,21,4
2024-01-01 21:00:00,45.97,36.95,7493.2,8459.0,56.19,50.92,2863.7,2443.2,192.125,48.87,0,1,1,22,1
2024-01-01 21:15:00,45.97,36.95,7493.2,8459.0,51.33,44.97,2271.9,1945.1,138.15,52.02,0,1,1,22,2
2024-01-01 21:30:00,45.97,36.95,7493.2,8459.0,42.44,34.14,2728.4,2690.9,146.15,52.07,0,1,1,22,3
2024-01-01 21:45:00,45.97,36.95,7493.2,8459.0,29.98,23.18,3074.4,3417.0,188.05,55.05,0,1,1,22,4
2024-01-01 22:00:00,29.08,33.76,8394.0,9699.9,41.77,45.53,3075.4,2986.8,249.125,64.91,0,1,1,23,1
2024-01-01 22:15:00,29.08,33.76,8394.0,9699.9,35.73,38.1,2213.2,2334.8,166.425,51.54,0,1,1,23,2
2024-01-01 22:30:00,29.08,33.76,8394.0,9699.9,23.07,26.15,2349.8,2676.1,172.475,41.93,0,1,1,23,3
2024-01-01 22:45:00,29.08,33.76,8394.0,9699.9,18.77,22.64,2875.2,3530.3,288.625,38.02,0,1,1,23,4
2024-01-01 23:00:00,17.17,24.32,8793.6,8793.5,27.74,31.72,2354.7,2620.0,247.475,53.97,0,1,1,24,1
2024-01-01 23:15:00,17.17,24.32,8793.6,8793.5,25.25,28.21,1835.2,1948.7,154.675,39.95,0,1,1,24,2
2024-01-01 23:30:00,17.17,24.32,8793.6,8793.5,15.28,22.15,2250.8,2272.7,187.225,32.66,0,1,1,24,3
2024-01-01 23:45:00,17.17,24.32,8793.6,8793.5,6.47,11.3,3260.2,3182.9,320.7,20.09,0,1,1,24,4
2024-01-02 00:00:00,22.02,19.22,5594.0,5597.2,35.51,34.47,2170.7,2165.0,233.425,50.94,1,1,2,1,1
2024-01-02 00:15:00,22.02,19.22,5594.0,5597.2,29.72,26.18,2177.8,2265.2,138.3,38.93,1,1,2,1,2
2024-01-02 00:30:00,22.02,19.22,5594.0,5597.2,9.79,9.63,2510.8,2580.8,131.05,21.86,1,1,2,1,3
2024-01-02 00:45:00,22.02,19.22,5594.0,5597.2,5.33,6.59,3262.3,3246.3,191.175,7.32,1,1,2,1,4
2024-01-02 01:00:00,17.21,14.45,6690.1,6705.6,22.07,24.09,1953.0,1864.1,206.825,32.47,1,1,2,2,1
2024-01-02 01:15:00,17.21,14.45,6690.1,6705.6,21.14,17.59,1658.8,1676.1,129.375,30.71,1,1,2,2,2
2024-01-02 01:30:00,17.21,14.45,6690.1,6705.6,13.8,12.18,2110.6,2163.4,153.95,33.17,1,1,2,2,3
2024-01-02 01:45:00,17.21,14.45,6690.1,6705.6,8.94,9.05,2950.0,2993.3,209.15,20.09,1,1,2,2,4
2024-01-02 02:00:00,12.07,11.45,7434.6,7300.8,22.53,22.95,2222.3,2133.1,193.175,44.96,1,1,2,3,1
2024-01-02 02:15:00,12.07,11.45,7434.6,7300.8,12.4,10.2,1933.6,1945.6,119.05,37.12,1,1,2,3,2
2024-01-02 02:30:00,12.07,11.45,7434.6,7300.8,6.99,5.25,2220.3,2232.0,118.225,31.4,1,1,2,3,3
2024-01-02 02:45:00,12.07,11.45,7434.6,7300.8,10.04,8.58,2999.4,2978.1,174.0,21.19,1,1,2,3,4
2024-01-02 03:00:00,13.0,8.0,7406.0,7299.1,36.26,27.87,2269.3,2160.7,193.95,33.6,1,1,2,4,1
2024-01-02 03:15:00,13.0,8.0,7406.0,7299.1,14.76,9.08,2158.3,2164.5,145.7,20.75,1,1,2,4,2
2024-01-02 03:30:00,13.0,8.0,7406.0,7299.1,8.18,5.93,2076.4,2118.1,133.1,16.76,1,1,2,4,3
2024-01-02 03:45:00,13.0,8.0,7406.0,7299.1,0.18,0.5,2734.7,2801.8,177.425,12.64,1,1,2,4,4
2024-01-02 04:00:00,11.74,6.66,7196.2,7463.0,15.93,13.67,2227.1,2392.8,193.6,19.91,1,1,2,5,1
2024-01-02 04:15:00,11.74,6.66,7196.2,7463.0,16.24,10.71,2098.5,2187.5,152.2,19.51,1,1,2,5,2
2024-01-02 04:30:00,11.74,6.66,7196.2,7463.0,12.14,7.68,2268.0,2285.4,155.925,17.87,1,1,2,5,3
2024-01-02 04:45:00,11.74,6.66,7196.2,7463.0,5.77,4.78,2683.4,2641.4,210.775,19.91,1,1,2,5,4
2024-01-02 05:00:00,12.47,13.67,7103.0,7323.9,1.8,4.29,2500.6,2671.8,261.225,-0.04,1,1,2,6,1
2024-01-02 05:15:00,12.47,13.67,7103.0,7323.9,-1.82,1.01,2426.7,2582.0,195.125,1.99,1,1,2,6,2
2024-01-02 05:30:00,12.47,13.67,7103.0,7323.9,17.98,19.06,2217.0,2303.5,172.975,20.56,1,1,2,6,3
2024-01-02 05:45:00,12.47,13.67,7103.0,7323.9,29.31,29.05,3826.0,3658.5,351.925,53.79,1,1,2,6,4
2024-01-02 06:00:00,27.59,35.68,6481.5,6387.9,3.97,13.78,3016.8,2846.7,423.0,15.02,1,1,2,7,1
2024-01-02 06:15:00,27.59,35.68,6481.5,6387.9,18.8,23.68,2727.8,2671.6,225.6,50.76,1,1,2,7,2
2024-01-02 06:30:00,27.59,35.68,6481.5,6387.9,41.11,45.99,2850.7,2887.7,203.975,64.95,1,1,2,7,3
2024-01-02 06:45:00,27.59,35.68,6481.5,6387.9,51.17,51.91,3607.3,3682.6,398.2,77.57,1,1,2,7,4
2024-01-02 07:00:00,46.17,47.51,7639.0,8726.9,31.63,32.84,3800.6,4163.0,323.1,9.77,1,1,2,8,1
2024-01-02 07:15:00,46.17,47.51,7639.0,8726.9,36.39,38.02,3634.8,4044.3,169.55,48.19,1,1,2,8,2
2024-01-02 07:30:00,46.17,47.51,7639.0,8726.9,53.0,54.82,3821.2,3804.6,211.05,72.59,1,1,2,8,3
2024-01-02 07:45:00,46.17,47.51,7639.0,8726.9,64.15,65.14,4020.8,3740.6,374.3,88.06,1,1,2,8,4
2024-01-02 08:00:00,50.73,51.79,9225.7,10268.1,37.73,40.01,3028.9,3751.1,268.175,55.09,1,1,2,9,1
2024-01-02 08:15:00,50.73,51.79,9225.7,10268.1,47.81,49.62,2521.4,2900.4,145.5,63.45,1,1,2,9,2
2024-01-02 08:30:00,50.73,51.79,9225.7,10268.1,55.7,56.56,2940.8,2957.7,160.75,72.33,1,1,2,9,3
2024-01-02 08:45:00,50.73,51.79,9225.7,10268.1,58.01,59.23,3329.3,2990.8,228.125,68.9,1,1,2,9,4
2024-01-02 09:00:00,69.23,67.1,8515.0,8607.4,72.23,65.93,1891.3,2323.2,207.6,60.66,1,1,2,10,1
2024-01-02 09:15:00,69.23,67.1,8515.0,8607.4,64.31,65.35,2399.8,2959.1,138.225,69.8,1,1,2,10,2
2024-01-02 09:30:00,69.23,67.1,8515.0,8607.4,69.4,69.94,3301.6,3551.1,153.75,78.51,1,1,2,10,3
2024-01-02 09:45:00,69.23,67.1,8515.0,8607.4,65.91,64.06,3706.4,3915.9,204.775,63.84,1,1,2,10,4
2024-01-02 10:00:00,77.55,74.35,8698.3,8919.1,79.75,75.9,2090.2,2267.8,191.375,62.98,1,1,2,11,1
2024-01-02 10:15:00,77.55,74.35,8698.3,8919.1,71.79,71.03,2444.7,2738.8,117.85,69.26,1,1,2,11,2
2024-01-02 10:30:00,77.55,74.35,8698.3,8919.1,78.23,76.01,2824.8,2992.1,139.325,75.8,1,1,2,11,3
2024-01-02 10:45:00,77.55,74.35,8698.3,8919.1,78.85,76.13,3271.9,3463.3,212.525,82.59,1,1,2,11,4
2024-01-02 11:00:00,73.13,74.92,8513.1,9692.1,61.59,66.9,2514.5,2584.0,202.0,62.58,1,1,2,12,1
2024-01-02 11:15:00,73.13,74.92,8513.1,9692.1,69.25,72.32,2729.3,2788.0,133.55,73.51,1,1,2,12,2
2024-01-02 11:30:00,73.13,74.92,8513.1,9692.1,78.24,78.42,3596.8,3425.0,152.6,80.21,1,1,2,12,3
2024-01-02 11:45:00,73.13,74.92,8513.1,9692.1,82.0,81.01,4450.1,4170.1,227.075,89.7,1,1,2,12,4
2024-01-02 12:00:00,82.76,79.2,10895.3,10950.8,80.29,77.62,3179.2,3068.0,205.45,72.62,1,1,2,13,1
2024-01-02 12:15:00,82.76,79.2,10895.3,10950.8,80.66,78.32,2940.2,2899.4,158.625,78.12,1,1,2,13,2
2024-01-02 12:30:00,82.76,79.2,10895.3,10950.8,83.45,81.07,3392.2,3341.5,179.55,78.9,1,1,2,13,3
2024-01-02 12:45:00,82.76,79.2,10895.3,10950.8,86.92,83.0,3762.0,3660.8,230.2,73.97,1,1,2,13,4
2024-01-02 13:00:00,81.13,81.11,12369.8,13685.9,78.5,79.46,2557.0,2578.2,252.1,80.91,1,1,2,14,1
2024-01-02 13:15:00,81.13,81.11,12369.8,13685.9,80.64,80.18,2598.7,2588.0,172.425,77.55,1,1,2,14,2
2024-01-02 13:30:00,81.13,81.11,12369.8,13685.9,81.15,81.73,2995.1,2893.5,196.55,73.83,1,1,2,14,3
2024-01-02 13:45:00,81.13,81.11,12369.8,13685.9,82.46,82.51,3803.0,3595.1,339.2,70.06,1,1,2,14,4
2024-01-02 14:00:00,76.72,79.85,10546.0,11673.0,68.18,73.12,2688.7,2699.9,245.175,64.95,1,1,2,15,1
2024-01-02 14:15:00,76.72,79.85,10546.0,11673.0,75.66,77.69,2938.1,2726.4,185.175,73.62,1,1,2,15,2
2024-01-02 14:30:00,76.72,79.85,10546.0,11673.0,77.47,79.41,3042.0,2927.2,201.575,83.43,1,1,2,15,3
2024-01-02 14:45:00,76.72,79.85,10546.0,11673.0,84.28,85.74,3723.7,3681.6,262.425,73.55,1,1,2,15,4
2024-01-02 15:00:00,77.1,78.93,9602.5,11077.0,80.79,80.27,2442.2,2444.3,239.325,66.07,1,1,2,16,1
2024-01-02 15:15:00,77.1,78.93,9602.5,11077.0,75.09,76.96,1934.0,1941.1,197.525,72.04,1,1,2,16,2
2024-01-02 15:30:00,77.1,78.93,9602.5,11077.0,77.98,79.86,2471.6,2496.4,204.05,72.11,1,1,2,16,3
2024-01-02 15:45:00,77.1,78.93,9602.5,11077.0,75.46,77.37,2852.9,2919.3,224.4,72.88,1,1,2,16,4
2024-01-02 16:00:00,82.05,79.67,9554.6,10870.4,91.1,83.06,2272.7,2299.1,273.425,63.61,1,1,2,17,1
2024-01-02 16:15:00,82.05,79.67,9554.6,10870.4,81.79,77.63,2157.1,2195.7,203.35,73.58,1,1,2,17,2
2024-01-02 16:30:00,82.05,79.67,9554.6,10870.4,79.05,78.91,2532.2,2460.0,189.45,78.54,1,1,2,17,3
2024-01-02 16:45:00,82.05,79.67,9554.6,10870.4,86.75,86.81,3372.4,3011.7,265.675,82.44,1,1,2,17,4
2024-01-02 17:00:00,78.57,78.19,11701.0,12809.2,89.44,83.66,2500.5,2682.2,257.1,78.52,1,1,2,18,1
2024-01-02 17:15:00,78.57,78.19,11701.0,12809.2,78.84,81.32,2516.3,2531.7,162.75,84.05,1,1,2,18,2
2024-01-02 17:30:00,78.57,78.19,11701.0,12809.2,78.66,78.11,2723.6,2572.2,196.825,87.44,1,1,2,18,3
2024-01-02 17:45:00,78.57,78.19,11701.0,12809.2,70.49,71.16,3655.8,3502.8,232.175,77.56,1,1,2,18,4
2024-01-02 18:00:00,67.44,73.19,10244.6,10685.3,78.65,83.6,3281.1,3078.6,269.925,115.63,1,1,2,19,1
2024-01-02 18:15:00,67.44,73.19,10244.6,10685.3,66.57,71.38,2675.0,2449.7,182.575,81.62,1,1,2,19,2
2024-01-02 18:30:00,67.44,73.19,10244.6,10685.3,64.16,67.96,2955.9,2424.5,206.8,70.39,1,1,2,19,3
2024-01-02 18:45:00,67.44,73.19,10244.6,10685.3,60.38,64.96,3907.3,3207.2,321.45,56.44,1,1,2,19,4
2024-01-02 19:00:00,63.45,64.35,10234.3,9723.4,74.71,77.35,4105.2,3862.4,339.075,150.04,1,1,2,20,1
2024-01-02 19:15:00,63.45,64.35,10234.3,9723.4,69.4,69.62,2492.0,2461.4,207.275,69.26,1,1,2,20,2
2024-01-02 19:30:00,63.45,64.35,10234.3,9723.4,60.66,59.6,2501.0,2577.3,238.9,55.84,1,1,2,20,3
2024-01-02 19:45:00,63.45,64.35,10234.3,9723.4,49.57,50.17,3414.8,3526.4,408.125,36.56,1,1,2,20,4
2024-01-02 20:00:00,36.78,44.51,9226.0,8411.7,53.78,61.76,3534.4,3461.1,415.0,107.44,1,1,2,21,1
2024-01-02 20:15:00,36.78,44.51,9226.0,8411.7,41.78,48.68,2617.4,2601.9,206.8,64.95,1,1,2,21,2
2024-01-02 20:30:00,36.78,44.51,9226.0,8411.7,29.25,34.89,3286.9,3131.0,221.325,41.37,1,1,2,21,3
2024-01-02 20:45:00,36.78,44.51,9226.0,8411.7,18.71,21.44,4636.2,4693.6,337.375,1.99,1,1,2,21,4
2024-01-02 21:00:00,34.29,30.63,8855.7,8588.8,61.79,53.84,3353.0,3339.2,378.875,78.36,1,1,2,22,1
2024-01-02 21:15:00,34.29,30.63,8855.7,8588.8,42.89,32.61,3111.4,3154.9,173.425,64.96,1,1,2,22,2
2024-01-02 21:30:00,34.29,30.63,8855.7,8588.8,23.81,23.34,3636.9,3704.6,177.9,38.54,1,1,2,22,3
2024-01-02 21:45:00,34.29,30.63,8855.7,8588.8,6.91,7.21,4471.0,4647.1,322.25,8.78,1,1,2,22,4
2024-01-02 22:00:00,21.06,26.25,8294.9,8454.6,34.36,36.94,3679.9,3817.2,403.175,109.37,1,1,2,23,1
2024-01-02 22:15:00,21.06,26.25,8294.9,8454.6,28.17,27.95,3826.2,3769.7,190.425,62.93,1,1,2,23,2
2024-01-02 22:30:00,21.06,26.25,8294.9,8454.6,22.13,27.83,5444.8,4970.0,200.875,31.81,1,1,2,23,3
2024-01-02 22:45:00,21.06,26.25,8294.9,8454.6,-4.67,1.08,5300.2,5437.7,329.025,0.0,1,1,2,23,4
2024-01-02 23:00:00,35.7,19.61,7554.4,8561.3,83.36,63.62,3850.6,3722.4,357.85,62.11,1,1,2,24,1
2024-01-02 23:15:00,35.7,19.61,7554.4,8561.3,37.67,25.32,2991.6,3092.4,212.975,19.94,1,1,2,24,2
2024-01-02 23:30:00,35.7,19.61,7554.4,8561.3,14.85,4.25,3599.8,3536.0,195.375,1.97,1,1,2,24,3
2024-01-02 23:45:00,35.7,19.61,7554.4,8561.3,-4.04,-9.95,4961.8,4956.7,352.025,-6.41,1,1,2,24,4
2024-01-03 00:00:00,32.06,16.52,6986.2,6997.2,67.6,49.3,3199.7,2975.5,289.85,20.09,2,1,3,1,1
2024-01-03 00:15:00,32.06,16.52,6986.2,6997.2,39.81,23.9,2666.1,2517.4,172.7,3.1,2,1,3,1,2
2024-01-03 00:30:00,32.06,16.52,6986.2,6997.2,14.4,6.43,2615.8,2575.6,173.075,-0.03,2,1,3,1,3
2024-01-03 00:45:00,32.06,16.52,6986.2,6997.2,5.02,0.9,3704.7,3855.9,258.35,-6.1,2,1,3,1,4
2024-01-03 01:00:00,10.25,8.07,7846.6,7548.6,37.18,31.07,1967.9,1909.2,228.125,5.44,2,1,3,2,1
